ID,Track,Time,Version,Items,Speed,Category,Center amax,Center offset,Split
22/02/20 (08:001),Start,0.0,No Items,Cartridge,150cc,48 Tracks,0.0,0.0,0:00:00
22/02/20 (08:001),Mario Kart Stadium,135.951707,No Items,Cartridge,150cc,48 Tracks,135.951707,0.0,0:02:15.951707
22/02/20 (08:001),Water Park,275.3152,No Items,Cartridge,150cc,48 Tracks,275.3152,0.0,0:04:35.315200
22/02/20 (08:001),Sweet Sweet Canyon,429.08917099999996,No Items,Cartridge,150cc,48 Tracks,429.08917099999996,0.0,0:07:09.089171
22/02/20 (08:001),Thwomp Ruins,587.876125,No Items,Cartridge,150cc,48 Tracks,587.876125,0.0,0:09:47.876125
22/02/20 (08:001),Mario Circuit,735.763411,No Items,Cartridge,150cc,48 Tracks,735.763411,0.0,0:12:15.763411
22/02/20 (08:001),Toad Harbor,903.381832,No Items,Cartridge,150cc,48 Tracks,903.381832,0.0,0:15:03.381832
22/02/20 (08:001),Twisted Mansion,1061.574384,No Items,Cartridge,150cc,48 Tracks,1061.574384,0.0,0:17:41.574384
22/02/20 (08:001),Shy Guy Falls,1226.486701,No Items,Cartridge,150cc,48 Tracks,1226.486701,0.0,0:20:26.486701
22/02/20 (08:001),Sunshine Airport,1387.858764,No Items,Cartridge,150cc,48 Tracks,1387.858764,0.0,0:23:07.858764
22/02/20 (08:001),Dolphin Shoals,1550.37859,No Items,Cartridge,150cc,48 Tracks,1550.37859,0.0,0:25:50.378590
22/02/20 (08:001),Electrodrome,1713.404823,No Items,Cartridge,150cc,48 Tracks,1713.404823,0.0,0:28:33.404823
22/02/20 (08:001),Mount Wario,1862.679952,No Items,Cartridge,150cc,48 Tracks,1862.679952,0.0,0:31:02.679952
22/02/20 (08:001),Cloudtop Cruise,2028.723882,No Items,Cartridge,150cc,48 Tracks,2028.723882,0.0,0:33:48.723882
22/02/20 (08:001),Bone-Dry Dunes,2187.848272,No Items,Cartridge,150cc,48 Tracks,2187.848272,0.0,0:36:27.848272
22/02/20 (08:001),Bowser's Castle,2355.486409,No Items,Cartridge,150cc,48 Tracks,2355.486409,0.0,0:39:15.486409
22/02/20 (08:001),Rainbow Road,2519.752409,No Items,Cartridge,150cc,48 Tracks,2519.752409,0.0,0:41:59.752409
22/02/20 (08:001),Wii Moo Moo Meadows,2642.1810370000003,No Items,Cartridge,150cc,48 Tracks,2642.1810370000003,0.0,0:44:02.181037
22/02/20 (08:001),GBA Mario Circuit,2768.0115650000002,No Items,Cartridge,150cc,48 Tracks,2768.0115650000002,0.0,0:46:08.011565
22/02/20 (08:001),DS Cheep Cheep Beach,2918.360137,No Items,Cartridge,150cc,48 Tracks,2918.360137,0.0,0:48:38.360137
22/02/20 (08:001),N64 Toad's Turnpike,3066.090878,No Items,Cartridge,150cc,48 Tracks,3066.090878,0.0,0:51:06.090878
22/02/20 (08:001),GCN Dry Dry Desert,3241.368269,No Items,Cartridge,150cc,48 Tracks,3241.368269,0.0,0:54:01.368269
22/02/20 (08:001),SNES Donut Plains 3,3360.532345,No Items,Cartridge,150cc,48 Tracks,3360.532345,0.0,0:56:00.532345
22/02/20 (08:001),N64 Royal Raceway,3520.537306,No Items,Cartridge,150cc,48 Tracks,3520.537306,0.0,0:58:40.537306
22/02/20 (08:001),3DS DK Jungle,3684.881561,No Items,Cartridge,150cc,48 Tracks,3684.881561,0.0,1:01:24.881561
22/02/20 (08:001),DS Wario Stadium,3841.373138,No Items,Cartridge,150cc,48 Tracks,3841.373138,0.0,1:04:01.373138
22/02/20 (08:001),GCN Sherbet Land,3996.324514,No Items,Cartridge,150cc,48 Tracks,3996.324514,0.0,1:06:36.324514
22/02/20 (08:001),3DS Music Park,4160.869439,No Items,Cartridge,150cc,48 Tracks,4160.869439,0.0,1:09:20.869439
22/02/20 (08:001),N64 Yoshi Valley,4325.308603,No Items,Cartridge,150cc,48 Tracks,4325.308603,0.0,1:12:05.308603
22/02/20 (08:001),DS Tick-Tock Clock,4474.346151000001,No Items,Cartridge,150cc,48 Tracks,4474.346151000001,0.0,1:14:34.346151
22/02/20 (08:001),3DS Piranha Plant Slide,4643.089522,No Items,Cartridge,150cc,48 Tracks,4643.089522,0.0,1:17:23.089522
22/02/20 (08:001),Wii Grumble Volcano,4808.680533000001,No Items,Cartridge,150cc,48 Tracks,4808.680533000001,0.0,1:20:08.680533
22/02/20 (08:001),N64 Rainbow Road,4923.904467,No Items,Cartridge,150cc,48 Tracks,4923.904467,0.0,1:22:03.904467
22/02/20 (08:001),GCN Yoshi Circuit,5077.495399,No Items,Cartridge,150cc,48 Tracks,5077.495399,0.0,1:24:37.495399
22/02/20 (08:001),Excitebike Arena,5221.506801,No Items,Cartridge,150cc,48 Tracks,5221.506801,0.0,1:27:01.506801
22/02/20 (08:001),Dragon Driftway,5372.2364370000005,No Items,Cartridge,150cc,48 Tracks,5372.2364370000005,0.0,1:29:32.236437
22/02/20 (08:001),Mute City,5526.918362,No Items,Cartridge,150cc,48 Tracks,5526.918362,0.0,1:32:06.918362
22/02/20 (08:001),Wii Wario's Gold Mine,5692.702913,No Items,Cartridge,150cc,48 Tracks,5692.702913,0.0,1:34:52.702913
22/02/20 (08:001),SNES Rainbow Road,5824.871991,No Items,Cartridge,150cc,48 Tracks,5824.871991,0.0,1:37:04.871991
22/02/20 (08:001),Ice Ice Outpost,5979.919275,No Items,Cartridge,150cc,48 Tracks,5979.919275,0.0,1:39:39.919275
22/02/20 (08:001),Hyrule Circuit,6138.932402,No Items,Cartridge,150cc,48 Tracks,6138.932402,0.0,1:42:18.932402
22/02/20 (08:001),GCN Baby Park,6239.331229,No Items,Cartridge,150cc,48 Tracks,6239.331229,0.0,1:43:59.331229
22/02/20 (08:001),GBA Cheese Land,6393.011407,No Items,Cartridge,150cc,48 Tracks,6393.011407,0.0,1:46:33.011407
22/02/20 (08:001),Wild Woods,6542.600732,No Items,Cartridge,150cc,48 Tracks,6542.600732,0.0,1:49:02.600732
22/02/20 (08:001),Animal Crossing,6684.188382,No Items,Cartridge,150cc,48 Tracks,6684.188382,0.0,1:51:24.188382
22/02/20 (08:001),3DS Neo Bowser City,6839.383462000001,No Items,Cartridge,150cc,48 Tracks,6839.383462000001,0.0,1:53:59.383462
22/02/20 (08:001),GBA Ribbon Road,6991.5947510000005,No Items,Cartridge,150cc,48 Tracks,6991.5947510000005,0.0,1:56:31.594751
22/02/20 (08:001),Super Bell Subway,7142.543704000001,No Items,Cartridge,150cc,48 Tracks,7142.543704000001,0.0,1:59:02.543704
22/02/20 (08:001),Big Blue,7266.128033000001,No Items,Cartridge,150cc,48 Tracks,7266.128033000001,0.0,2:01:06.128033
22/02/23 (08:002),Start,0.0,No Items,Cartridge,150cc,48 Tracks,0.0,0.0,0:00:00
22/02/23 (08:002),Mario Kart Stadium,130.313486,No Items,Cartridge,150cc,48 Tracks,135.951707,-5.638220999999987,0:02:10.313486
22/02/23 (08:002),Water Park,269.107498,No Items,Cartridge,150cc,48 Tracks,275.3152,-6.207701999999983,0:04:29.107498
22/02/23 (08:002),Sweet Sweet Canyon,417.80575,No Items,Cartridge,150cc,48 Tracks,429.08917099999996,-11.283420999999976,0:06:57.805750
22/02/23 (08:002),Thwomp Ruins,569.910976,No Items,Cartridge,150cc,48 Tracks,587.876125,-17.965148999999997,0:09:29.910976
22/02/23 (08:002),Mario Circuit,717.3775909999999,No Items,Cartridge,150cc,48 Tracks,735.763411,-18.38582000000008,0:11:57.377591
22/02/23 (08:002),Toad Harbor,884.347688,No Items,Cartridge,150cc,48 Tracks,903.381832,-19.034144000000083,0:14:44.347688
22/02/23 (08:002),Twisted Mansion,1041.079151,No Items,Cartridge,150cc,48 Tracks,1061.574384,-20.4952330000001,0:17:21.079151
22/02/23 (08:002),Shy Guy Falls,1204.40689,No Items,Cartridge,150cc,48 Tracks,1226.486701,-22.079811000000063,0:20:04.406890
22/02/23 (08:002),Sunshine Airport,1367.730102,No Items,Cartridge,150cc,48 Tracks,1387.858764,-20.128662000000077,0:22:47.730102
22/02/23 (08:002),Dolphin Shoals,1525.78471,No Items,Cartridge,150cc,48 Tracks,1550.37859,-24.593880000000127,0:25:25.784710
22/02/23 (08:002),Electrodrome,1687.650872,No Items,Cartridge,150cc,48 Tracks,1713.404823,-25.753951000000143,0:28:07.650872
22/02/23 (08:002),Mount Wario,1837.88239,No Items,Cartridge,150cc,48 Tracks,1862.679952,-24.79756199999997,0:30:37.882390
22/02/23 (08:002),Cloudtop Cruise,1998.211643,No Items,Cartridge,150cc,48 Tracks,2028.723882,-30.51223899999991,0:33:18.211643
22/02/23 (08:002),Bone-Dry Dunes,2156.729829,No Items,Cartridge,150cc,48 Tracks,2187.848272,-31.118443000000298,0:35:56.729829
22/02/23 (08:002),Bowser's Castle,2328.369269,No Items,Cartridge,150cc,48 Tracks,2355.486409,-27.11714000000029,0:38:48.369269
22/02/23 (08:002),Rainbow Road,2495.1936809999997,No Items,Cartridge,150cc,48 Tracks,2519.752409,-24.55872800000043,0:41:35.193681
22/02/23 (08:002),Wii Moo Moo Meadows,2619.3660339999997,No Items,Cartridge,150cc,48 Tracks,2642.1810370000003,-22.815003000000615,0:43:39.366034
22/02/23 (08:002),GBA Mario Circuit,2744.720763,No Items,Cartridge,150cc,48 Tracks,2768.0115650000002,-23.29080200000044,0:45:44.720763
22/02/23 (08:002),DS Cheep Cheep Beach,2892.947795,No Items,Cartridge,150cc,48 Tracks,2918.360137,-25.41234200000008,0:48:12.947795
22/02/23 (08:002),N64 Toad's Turnpike,3040.0154,No Items,Cartridge,150cc,48 Tracks,3066.090878,-26.075477999999748,0:50:40.015400
22/02/23 (08:002),GCN Dry Dry Desert,3213.961795,No Items,Cartridge,150cc,48 Tracks,3241.368269,-27.40647399999989,0:53:33.961795
22/02/23 (08:002),SNES Donut Plains 3,3334.5136810000004,No Items,Cartridge,150cc,48 Tracks,3360.532345,-26.018663999999717,0:55:34.513681
22/02/23 (08:002),N64 Royal Raceway,3494.7164860000003,No Items,Cartridge,150cc,48 Tracks,3520.537306,-25.820819999999912,0:58:14.716486
22/02/23 (08:002),3DS DK Jungle,3657.600906,No Items,Cartridge,150cc,48 Tracks,3684.881561,-27.280655000000024,1:00:57.600906
22/02/23 (08:002),DS Wario Stadium,3814.523569,No Items,Cartridge,150cc,48 Tracks,3841.373138,-26.849568999999974,1:03:34.523569
22/02/23 (08:002),GCN Sherbet Land,3968.356532,No Items,Cartridge,150cc,48 Tracks,3996.324514,-27.96798200000012,1:06:08.356532
22/02/23 (08:002),3DS Music Park,4128.380658,No Items,Cartridge,150cc,48 Tracks,4160.869439,-32.48878100000002,1:08:48.380658
22/02/23 (08:002),N64 Yoshi Valley,4288.321725,No Items,Cartridge,150cc,48 Tracks,4325.308603,-36.986878000000615,1:11:28.321725
22/02/23 (08:002),DS Tick-Tock Clock,4438.9565489999995,No Items,Cartridge,150cc,48 Tracks,4474.346151000001,-35.389602000001105,1:13:58.956549
22/02/23 (08:002),3DS Piranha Plant Slide,4607.186782,No Items,Cartridge,150cc,48 Tracks,4643.089522,-35.90274000000045,1:16:47.186782
22/02/23 (08:002),Wii Grumble Volcano,4764.630096,No Items,Cartridge,150cc,48 Tracks,4808.680533000001,-44.050437000000784,1:19:24.630096
22/02/23 (08:002),N64 Rainbow Road,4879.10929,No Items,Cartridge,150cc,48 Tracks,4923.904467,-44.79517699999997,1:21:19.109290
22/02/23 (08:002),GCN Yoshi Circuit,5034.798814000001,No Items,Cartridge,150cc,48 Tracks,5077.495399,-42.696584999999686,1:23:54.798814
22/02/23 (08:002),Excitebike Arena,5181.702897000001,No Items,Cartridge,150cc,48 Tracks,5221.506801,-39.80390399999942,1:26:21.702897
22/02/23 (08:002),Dragon Driftway,5331.818481000001,No Items,Cartridge,150cc,48 Tracks,5372.2364370000005,-40.41795599999932,1:28:51.818481
22/02/23 (08:002),Mute City,5487.892286000001,No Items,Cartridge,150cc,48 Tracks,5526.918362,-39.02607599999919,1:31:27.892286
22/02/23 (08:002),Wii Wario's Gold Mine,5649.314179000001,No Items,Cartridge,150cc,48 Tracks,5692.702913,-43.388733999999204,1:34:09.314179
22/02/23 (08:002),SNES Rainbow Road,5779.61303,No Items,Cartridge,150cc,48 Tracks,5824.871991,-45.258960999999545,1:36:19.613030
22/02/23 (08:002),Ice Ice Outpost,5930.569176000001,No Items,Cartridge,150cc,48 Tracks,5979.919275,-49.35009899999932,1:38:50.569176
22/02/23 (08:002),Hyrule Circuit,6085.464158000001,No Items,Cartridge,150cc,48 Tracks,6138.932402,-53.468243999999686,1:41:25.464158
22/02/23 (08:002),GCN Baby Park,6186.005704000001,No Items,Cartridge,150cc,48 Tracks,6239.331229,-53.32552499999929,1:43:06.005704
22/02/23 (08:002),GBA Cheese Land,6341.595949000001,No Items,Cartridge,150cc,48 Tracks,6393.011407,-51.41545799999858,1:45:41.595949
22/02/23 (08:002),Wild Woods,6488.8077950000015,No Items,Cartridge,150cc,48 Tracks,6542.600732,-53.792936999998346,1:48:08.807795
22/02/23 (08:002),Animal Crossing,6629.506022000001,No Items,Cartridge,150cc,48 Tracks,6684.188382,-54.68235999999888,1:50:29.506022
22/02/23 (08:002),3DS Neo Bowser City,6786.760237000001,No Items,Cartridge,150cc,48 Tracks,6839.383462000001,-52.623224999999366,1:53:06.760237
22/02/23 (08:002),GBA Ribbon Road,6946.417636000001,No Items,Cartridge,150cc,48 Tracks,6991.5947510000005,-45.1771149999995,1:55:46.417636
22/02/23 (08:002),Super Bell Subway,7099.639945000001,No Items,Cartridge,150cc,48 Tracks,7142.543704000001,-42.90375899999981,1:58:19.639945
22/02/23 (08:002),Big Blue,7222.9940990000005,No Items,Cartridge,150cc,48 Tracks,7266.128033000001,-43.13393400000041,2:00:22.994099
22/02/25 (08:003),Start,0.0,No Items,Cartridge,150cc,48 Tracks,0.0,0.0,0:00:00
22/02/25 (08:003),Mario Kart Stadium,132.745151,No Items,Cartridge,150cc,48 Tracks,135.951707,-3.206556000000006,0:02:12.745151
22/02/25 (08:003),Water Park,272.45187799999997,No Items,Cartridge,150cc,48 Tracks,275.3152,-2.8633220000000392,0:04:32.451878
22/02/25 (08:003),Sweet Sweet Canyon,420.182961,No Items,Cartridge,150cc,48 Tracks,429.08917099999996,-8.906209999999987,0:07:00.182961
22/02/25 (08:003),Thwomp Ruins,572.029997,No Items,Cartridge,150cc,48 Tracks,587.876125,-15.846128000000022,0:09:32.029997
22/02/25 (08:003),Mario Circuit,719.688328,No Items,Cartridge,150cc,48 Tracks,735.763411,-16.075083000000063,0:11:59.688328
22/02/25 (08:003),Toad Harbor,890.6498359999999,No Items,Cartridge,150cc,48 Tracks,903.381832,-12.731996000000095,0:14:50.649836
22/02/25 (08:003),Twisted Mansion,1048.167138,No Items,Cartridge,150cc,48 Tracks,1061.574384,-13.407245999999986,0:17:28.167138
22/02/25 (08:003),Shy Guy Falls,1210.873424,No Items,Cartridge,150cc,48 Tracks,1226.486701,-15.613276999999925,0:20:10.873424
22/02/25 (08:003),Sunshine Airport,1375.0630820000001,No Items,Cartridge,150cc,48 Tracks,1387.858764,-12.795681999999942,0:22:55.063082
22/02/25 (08:003),Dolphin Shoals,1533.9765980000002,No Items,Cartridge,150cc,48 Tracks,1550.37859,-16.401991999999836,0:25:33.976598
22/02/25 (08:003),Electrodrome,1693.864477,No Items,Cartridge,150cc,48 Tracks,1713.404823,-19.540346,0:28:13.864477
22/02/25 (08:003),Mount Wario,1843.1640180000002,No Items,Cartridge,150cc,48 Tracks,1862.679952,-19.51593399999979,0:30:43.164018
22/02/25 (08:003),Cloudtop Cruise,2005.2240490000002,No Items,Cartridge,150cc,48 Tracks,2028.723882,-23.499832999999853,0:33:25.224049
22/02/25 (08:003),Bone-Dry Dunes,2160.841167,No Items,Cartridge,150cc,48 Tracks,2187.848272,-27.007105000000138,0:36:00.841167
22/02/25 (08:003),Bowser's Castle,2325.70806,No Items,Cartridge,150cc,48 Tracks,2355.486409,-29.778349000000162,0:38:45.708060
22/02/25 (08:003),Rainbow Road,2493.537539,No Items,Cartridge,150cc,48 Tracks,2519.752409,-26.214870000000246,0:41:33.537539
22/02/25 (08:003),Wii Moo Moo Meadows,2615.966493,No Items,Cartridge,150cc,48 Tracks,2642.1810370000003,-26.214544000000387,0:43:35.966493
22/02/25 (08:003),GBA Mario Circuit,2742.166007,No Items,Cartridge,150cc,48 Tracks,2768.0115650000002,-25.845558000000437,0:45:42.166007
22/02/25 (08:003),DS Cheep Cheep Beach,2890.564515,No Items,Cartridge,150cc,48 Tracks,2918.360137,-27.795622000000094,0:48:10.564515
22/02/25 (08:003),N64 Toad's Turnpike,3037.075594,No Items,Cartridge,150cc,48 Tracks,3066.090878,-29.015284000000065,0:50:37.075594
22/02/25 (08:003),GCN Dry Dry Desert,3215.453337,No Items,Cartridge,150cc,48 Tracks,3241.368269,-25.914932000000135,0:53:35.453337
22/02/25 (08:003),SNES Donut Plains 3,3333.670542,No Items,Cartridge,150cc,48 Tracks,3360.532345,-26.861803000000236,0:55:33.670542
22/02/25 (08:003),N64 Royal Raceway,3492.7837259999997,No Items,Cartridge,150cc,48 Tracks,3520.537306,-27.75358000000051,0:58:12.783726
22/02/25 (08:003),3DS DK Jungle,3656.22385,No Items,Cartridge,150cc,48 Tracks,3684.881561,-28.65771100000029,1:00:56.223850
22/02/25 (08:003),DS Wario Stadium,3811.091887,No Items,Cartridge,150cc,48 Tracks,3841.373138,-30.281250999999884,1:03:31.091887
22/02/25 (08:003),GCN Sherbet Land,3963.878348,No Items,Cartridge,150cc,48 Tracks,3996.324514,-32.44616599999972,1:06:03.878348
22/02/25 (08:003),3DS Music Park,4126.683588,No Items,Cartridge,150cc,48 Tracks,4160.869439,-34.185851000000184,1:08:46.683588
22/02/25 (08:003),N64 Yoshi Valley,4286.070697,No Items,Cartridge,150cc,48 Tracks,4325.308603,-39.237906000000294,1:11:26.070697
22/02/25 (08:003),DS Tick-Tock Clock,4434.893543,No Items,Cartridge,150cc,48 Tracks,4474.346151000001,-39.45260800000051,1:13:54.893543
22/02/25 (08:003),3DS Piranha Plant Slide,4601.57496,No Items,Cartridge,150cc,48 Tracks,4643.089522,-41.514562000000296,1:16:41.574960
22/02/25 (08:003),Wii Grumble Volcano,4762.016899,No Items,Cartridge,150cc,48 Tracks,4808.680533000001,-46.66363400000046,1:19:22.016899
22/02/25 (08:003),N64 Rainbow Road,4877.417825,No Items,Cartridge,150cc,48 Tracks,4923.904467,-46.48664199999985,1:21:17.417825
22/02/25 (08:003),GCN Yoshi Circuit,5029.720028000001,No Items,Cartridge,150cc,48 Tracks,5077.495399,-47.77537099999972,1:23:49.720028
22/02/25 (08:003),Excitebike Arena,5172.220598000001,No Items,Cartridge,150cc,48 Tracks,5221.506801,-49.28620299999966,1:26:12.220598
22/02/25 (08:003),Dragon Driftway,5321.413493000001,No Items,Cartridge,150cc,48 Tracks,5372.2364370000005,-50.82294399999955,1:28:41.413493
22/02/25 (08:003),Mute City,5475.3378680000005,No Items,Cartridge,150cc,48 Tracks,5526.918362,-51.58049399999982,1:31:15.337868
22/02/25 (08:003),Wii Wario's Gold Mine,5637.797973000001,No Items,Cartridge,150cc,48 Tracks,5692.702913,-54.90493999999944,1:33:57.797973
22/02/25 (08:003),SNES Rainbow Road,5769.742331,No Items,Cartridge,150cc,48 Tracks,5824.871991,-55.1296599999996,1:36:09.742331
22/02/25 (08:003),Ice Ice Outpost,5922.857271000001,No Items,Cartridge,150cc,48 Tracks,5979.919275,-57.06200399999943,1:38:42.857271
22/02/25 (08:003),Hyrule Circuit,6081.036659,No Items,Cartridge,150cc,48 Tracks,6138.932402,-57.89574300000004,1:41:21.036659
22/02/25 (08:003),GCN Baby Park,6181.180015,No Items,Cartridge,150cc,48 Tracks,6239.331229,-58.15121400000044,1:43:01.180015
22/02/25 (08:003),GBA Cheese Land,6337.731305,No Items,Cartridge,150cc,48 Tracks,6393.011407,-55.280101999999715,1:45:37.731305
22/02/25 (08:003),Wild Woods,6485.08024,No Items,Cartridge,150cc,48 Tracks,6542.600732,-57.52049199999965,1:48:05.080240
22/02/25 (08:003),Animal Crossing,6625.506665,No Items,Cartridge,150cc,48 Tracks,6684.188382,-58.68171700000039,1:50:25.506665
22/02/25 (08:003),3DS Neo Bowser City,6776.828667,No Items,Cartridge,150cc,48 Tracks,6839.383462000001,-62.55479500000092,1:52:56.828667
22/02/25 (08:003),GBA Ribbon Road,6931.283407999999,No Items,Cartridge,150cc,48 Tracks,6991.5947510000005,-60.311343000001216,1:55:31.283408
22/02/25 (08:003),Super Bell Subway,7081.777743999999,No Items,Cartridge,150cc,48 Tracks,7142.543704000001,-60.76596000000154,1:58:01.777744
22/02/25 (08:003),Big Blue,7205.880080999999,No Items,Cartridge,150cc,48 Tracks,7266.128033000001,-60.24795200000153,2:00:05.880081
22/02/27 (08:004),Start,0.0,No Items,Cartridge,150cc,48 Tracks,0.0,0.0,0:00:00
22/02/27 (08:004),Mario Kart Stadium,131.964295,No Items,Cartridge,150cc,48 Tracks,135.951707,-3.987412000000006,0:02:11.964295
22/02/27 (08:004),Water Park,273.062002,No Items,Cartridge,150cc,48 Tracks,275.3152,-2.2531979999999976,0:04:33.062002
22/02/27 (08:004),Sweet Sweet Canyon,420.991947,No Items,Cartridge,150cc,48 Tracks,429.08917099999996,-8.097223999999983,0:07:00.991947
22/02/27 (08:004),Thwomp Ruins,572.503151,No Items,Cartridge,150cc,48 Tracks,587.876125,-15.372974,0:09:32.503151
22/02/27 (08:004),Mario Circuit,718.656746,No Items,Cartridge,150cc,48 Tracks,735.763411,-17.10666500000002,0:11:58.656746
22/02/27 (08:004),Toad Harbor,885.7844709999999,No Items,Cartridge,150cc,48 Tracks,903.381832,-17.59736100000009,0:14:45.784471
22/02/27 (08:004),Twisted Mansion,1041.588076,No Items,Cartridge,150cc,48 Tracks,1061.574384,-19.986308000000008,0:17:21.588076
22/02/27 (08:004),Shy Guy Falls,1207.578328,No Items,Cartridge,150cc,48 Tracks,1226.486701,-18.908372999999983,0:20:07.578328
22/02/27 (08:004),Sunshine Airport,1367.155918,No Items,Cartridge,150cc,48 Tracks,1387.858764,-20.702846000000136,0:22:47.155918
22/02/27 (08:004),Dolphin Shoals,1524.5351859999998,No Items,Cartridge,150cc,48 Tracks,1550.37859,-25.84340400000019,0:25:24.535186
22/02/27 (08:004),Electrodrome,1684.9134009999998,No Items,Cartridge,150cc,48 Tracks,1713.404823,-28.491422000000284,0:28:04.913401
22/02/27 (08:004),Mount Wario,1831.7520179999997,No Items,Cartridge,150cc,48 Tracks,1862.679952,-30.927934000000278,0:30:31.752018
22/02/27 (08:004),Cloudtop Cruise,1998.7738389999997,No Items,Cartridge,150cc,48 Tracks,2028.723882,-29.950043000000278,0:33:18.773839
22/02/27 (08:004),Bone-Dry Dunes,2156.4401749999997,No Items,Cartridge,150cc,48 Tracks,2187.848272,-31.408097000000453,0:35:56.440175
22/02/27 (08:004),Bowser's Castle,2321.5722459999997,No Items,Cartridge,150cc,48 Tracks,2355.486409,-33.91416300000037,0:38:41.572246
22/02/27 (08:004),Rainbow Road,2491.7065759999996,No Items,Cartridge,150cc,48 Tracks,2519.752409,-28.045833000000584,0:41:31.706576
22/02/27 (08:004),Wii Moo Moo Meadows,2614.1478649999995,No Items,Cartridge,150cc,48 Tracks,2642.1810370000003,-28.03317200000083,0:43:34.147865
22/02/27 (08:004),GBA Mario Circuit,2740.9071529999997,No Items,Cartridge,150cc,48 Tracks,2768.0115650000002,-27.104412000000593,0:45:40.907153
22/02/27 (08:004),DS Cheep Cheep Beach,2889.1103459999995,No Items,Cartridge,150cc,48 Tracks,2918.360137,-29.24979100000064,0:48:09.110346
22/02/27 (08:004),N64 Toad's Turnpike,3035.0078129999993,No Items,Cartridge,150cc,48 Tracks,3066.090878,-31.083065000000715,0:50:35.007813
22/02/27 (08:004),GCN Dry Dry Desert,3207.433245999999,No Items,Cartridge,150cc,48 Tracks,3241.368269,-33.93502300000091,0:53:27.433246
22/02/27 (08:004),SNES Donut Plains 3,3322.831066999999,No Items,Cartridge,150cc,48 Tracks,3360.532345,-37.70127800000091,0:55:22.831067
22/02/27 (08:004),N64 Royal Raceway,3481.337871999999,No Items,Cartridge,150cc,48 Tracks,3520.537306,-39.19943400000102,0:58:01.337872
22/02/27 (08:004),3DS DK Jungle,3644.0972389999993,No Items,Cartridge,150cc,48 Tracks,3684.881561,-40.784322000000884,1:00:44.097239
22/02/27 (08:004),DS Wario Stadium,3798.905431999999,No Items,Cartridge,150cc,48 Tracks,3841.373138,-42.46770600000082,1:03:18.905432
22/02/27 (08:004),GCN Sherbet Land,3951.880827999999,No Items,Cartridge,150cc,48 Tracks,3996.324514,-44.44368600000098,1:05:51.880828
22/02/27 (08:004),3DS Music Park,4113.994808999999,No Items,Cartridge,150cc,48 Tracks,4160.869439,-46.87463000000116,1:08:33.994809
22/02/27 (08:004),N64 Yoshi Valley,4272.6713949999985,No Items,Cartridge,150cc,48 Tracks,4325.308603,-52.63720800000192,1:11:12.671395
22/02/27 (08:004),DS Tick-Tock Clock,4422.665636999998,No Items,Cartridge,150cc,48 Tracks,4474.346151000001,-51.680514000002404,1:13:42.665637
22/02/27 (08:004),3DS Piranha Plant Slide,4588.4230849999985,No Items,Cartridge,150cc,48 Tracks,4643.089522,-54.66643700000168,1:16:28.423085
22/02/27 (08:004),Wii Grumble Volcano,4746.122052999998,No Items,Cartridge,150cc,48 Tracks,4808.680533000001,-62.55848000000242,1:19:06.122053
22/02/27 (08:004),N64 Rainbow Road,4860.544679999998,No Items,Cartridge,150cc,48 Tracks,4923.904467,-63.35978700000214,1:21:00.544680
22/02/27 (08:004),GCN Yoshi Circuit,5012.828060999998,No Items,Cartridge,150cc,48 Tracks,5077.495399,-64.66733800000202,1:23:32.828061
22/02/27 (08:004),Excitebike Arena,5157.524253999998,No Items,Cartridge,150cc,48 Tracks,5221.506801,-63.98254700000234,1:25:57.524254
22/02/27 (08:004),Dragon Driftway,5304.987941999998,No Items,Cartridge,150cc,48 Tracks,5372.2364370000005,-67.24849500000255,1:28:24.987942
22/02/27 (08:004),Mute City,5458.173587999998,No Items,Cartridge,150cc,48 Tracks,5526.918362,-68.74477400000251,1:30:58.173588
