ID,Track,Time,Version,Items,Speed,Category,Center median,Center offset,Split
22/02/20 (08:001),Start,0.0,No Items,Cartridge,150cc,48 Tracks,0.0,0.0,0:00:00
22/02/20 (08:001),Mario Kart Stadium,135.951707,No Items,Cartridge,150cc,48 Tracks,131.563786,4.387921000000006,0:02:15.951707
22/02/20 (08:001),Water Park,275.3152,No Items,Cartridge,150cc,48 Tracks,269.107498,6.207701999999983,0:04:35.315200
22/02/20 (08:001),Sweet Sweet Canyon,429.08917099999996,No Items,Cartridge,150cc,48 Tracks,417.80575,11.283420999999976,0:07:09.089171
22/02/20 (08:001),Thwomp Ruins,587.876125,No Items,Cartridge,150cc,48 Tracks,569.910976,17.965148999999997,0:09:47.876125
22/02/20 (08:001),Mario Circuit,735.763411,No Items,Cartridge,150cc,48 Tracks,716.107839,19.655572000000006,0:12:15.763411
22/02/20 (08:001),Toad Harbor,903.381832,No Items,Cartridge,150cc,48 Tracks,884.347688,19.034144000000083,0:15:03.381832
22/02/20 (08:001),Twisted Mansion,1061.574384,No Items,Cartridge,150cc,48 Tracks,1041.079151,20.4952330000001,0:17:41.574384
22/02/20 (08:001),Shy Guy Falls,1226.486701,No Items,Cartridge,150cc,48 Tracks,1203.4756720000003,23.01102899999978,0:20:26.486701
22/02/20 (08:001),Sunshine Airport,1387.858764,No Items,Cartridge,150cc,48 Tracks,1362.5928750000003,25.265888999999788,0:23:07.858764
22/02/20 (08:001),Dolphin Shoals,1550.37859,No Items,Cartridge,150cc,48 Tracks,1519.6185790000002,30.76001099999985,0:25:50.378590
22/02/20 (08:001),Electrodrome,1713.404823,No Items,Cartridge,150cc,48 Tracks,1678.6515570000001,34.75326599999994,0:28:33.404823
22/02/20 (08:001),Mount Wario,1862.679952,No Items,Cartridge,150cc,48 Tracks,1824.4383050000001,38.24164699999983,0:31:02.679952
22/02/20 (08:001),Cloudtop Cruise,2028.723882,No Items,Cartridge,150cc,48 Tracks,1986.5405640000001,42.18331799999987,0:33:48.723882
22/02/20 (08:001),Bone-Dry Dunes,2187.848272,No Items,Cartridge,150cc,48 Tracks,2142.423157,45.425115000000005,0:36:27.848272
22/02/20 (08:001),Bowser's Castle,2355.486409,No Items,Cartridge,150cc,48 Tracks,2305.551847,49.934561999999914,0:39:15.486409
22/02/20 (08:001),Rainbow Road,2519.752409,No Items,Cartridge,150cc,48 Tracks,2469.34961,50.40279899999996,0:41:59.752409
22/02/20 (08:001),Wii Moo Moo Meadows,2642.1810370000003,No Items,Cartridge,150cc,48 Tracks,2591.5849550000003,50.596082000000024,0:44:02.181037
22/02/20 (08:001),GBA Mario Circuit,2768.0115650000002,No Items,Cartridge,150cc,48 Tracks,2716.1709600000004,51.84060499999987,0:46:08.011565
22/02/20 (08:001),DS Cheep Cheep Beach,2918.360137,No Items,Cartridge,150cc,48 Tracks,2864.183057,54.17707999999993,0:48:38.360137
22/02/20 (08:001),N64 Toad's Turnpike,3066.090878,No Items,Cartridge,150cc,48 Tracks,3010.3942070000003,55.6966709999997,0:51:06.090878
22/02/20 (08:001),GCN Dry Dry Desert,3241.368269,No Items,Cartridge,150cc,48 Tracks,3179.7165560000003,61.651712999999745,0:54:01.368269
22/02/20 (08:001),SNES Donut Plains 3,3360.532345,No Items,Cartridge,150cc,48 Tracks,3295.5961580000003,64.93618699999979,0:56:00.532345
22/02/20 (08:001),N64 Royal Raceway,3520.537306,No Items,Cartridge,150cc,48 Tracks,3456.2938750000003,64.24343099999987,0:58:40.537306
22/02/20 (08:001),3DS DK Jungle,3684.881561,No Items,Cartridge,150cc,48 Tracks,3619.4200630000005,65.46149799999966,1:01:24.881561
22/02/20 (08:001),DS Wario Stadium,3841.373138,No Items,Cartridge,150cc,48 Tracks,3774.9858310000004,66.38730699999951,1:04:01.373138
22/02/20 (08:001),GCN Sherbet Land,3996.324514,No Items,Cartridge,150cc,48 Tracks,3928.0846100000003,68.23990399999957,1:06:36.324514
22/02/20 (08:001),3DS Music Park,4160.869439,No Items,Cartridge,150cc,48 Tracks,4089.056077,71.81336199999987,1:09:20.869439
22/02/20 (08:001),N64 Yoshi Valley,4325.308603,No Items,Cartridge,150cc,48 Tracks,4248.728456,76.58014700000058,1:12:05.308603
22/02/20 (08:001),DS Tick-Tock Clock,4474.346151000001,No Items,Cartridge,150cc,48 Tracks,4395.904192,78.44195900000068,1:14:34.346151
22/02/20 (08:001),3DS Piranha Plant Slide,4643.089522,No Items,Cartridge,150cc,48 Tracks,4561.594264,81.49525799999992,1:17:23.089522
22/02/20 (08:001),Wii Grumble Volcano,4808.680533000001,No Items,Cartridge,150cc,48 Tracks,4717.089341,91.59119200000077,1:20:08.680533
22/02/20 (08:001),N64 Rainbow Road,4923.904467,No Items,Cartridge,150cc,48 Tracks,4831.465509,92.43895800000064,1:22:03.904467
22/02/20 (08:001),GCN Yoshi Circuit,5077.495399,No Items,Cartridge,150cc,48 Tracks,4980.426326,97.06907300000057,1:24:37.495399
22/02/20 (08:001),Excitebike Arena,5221.506801,No Items,Cartridge,150cc,48 Tracks,5123.156116,98.35068500000034,1:27:01.506801
22/02/20 (08:001),Dragon Driftway,5372.2364370000005,No Items,Cartridge,150cc,48 Tracks,5271.952265,100.28417200000058,1:29:32.236437
22/02/20 (08:001),Mute City,5526.918362,No Items,Cartridge,150cc,48 Tracks,5424.148803,102.7695590000003,1:32:06.918362
22/02/20 (08:001),Wii Wario's Gold Mine,5692.702913,No Items,Cartridge,150cc,48 Tracks,5585.863469,106.83944400000019,1:34:52.702913
22/02/20 (08:001),SNES Rainbow Road,5824.871991,No Items,Cartridge,150cc,48 Tracks,5710.982153,113.88983800000005,1:37:04.871991
22/02/20 (08:001),Ice Ice Outpost,5979.919275,No Items,Cartridge,150cc,48 Tracks,5860.346265,119.57301000000007,1:39:39.919275
22/02/20 (08:001),Hyrule Circuit,6138.932402,No Items,Cartridge,150cc,48 Tracks,6014.13263,124.7997720000003,1:42:18.932402
22/02/20 (08:001),GCN Baby Park,6239.331229,No Items,Cartridge,150cc,48 Tracks,6114.322981,125.0082480000001,1:43:59.331229
22/02/20 (08:001),GBA Cheese Land,6393.011407,No Items,Cartridge,150cc,48 Tracks,6266.618675000001,126.39273199999934,1:46:33.011407
22/02/20 (08:001),Wild Woods,6542.600732,No Items,Cartridge,150cc,48 Tracks,6412.4786970000005,130.1220349999994,1:49:02.600732
22/02/20 (08:001),Animal Crossing,6684.188382,No Items,Cartridge,150cc,48 Tracks,6561.658051,122.53033099999993,1:51:24.188382
22/02/20 (08:001),3DS Neo Bowser City,6839.383462000001,No Items,Cartridge,150cc,48 Tracks,6714.048377,125.33508500000062,1:53:59.383462
22/02/20 (08:001),GBA Ribbon Road,6991.5947510000005,No Items,Cartridge,150cc,48 Tracks,6871.854218,119.74053300000014,1:56:31.594751
22/02/20 (08:001),Super Bell Subway,7142.543704000001,No Items,Cartridge,150cc,48 Tracks,7021.344319000001,121.1993849999999,1:59:02.543704
22/02/20 (08:001),Big Blue,7266.128033000001,No Items,Cartridge,150cc,48 Tracks,7142.956953000001,123.17108000000007,2:01:06.128033
22/02/23 (08:002),Start,0.0,No Items,Cartridge,150cc,48 Tracks,0.0,0.0,0:00:00
22/02/23 (08:002),Mario Kart Stadium,130.313486,No Items,Cartridge,150cc,48 Tracks,131.563786,-1.2502999999999815,0:02:10.313486
22/02/23 (08:002),Water Park,269.107498,No Items,Cartridge,150cc,48 Tracks,269.107498,0.0,0:04:29.107498
22/02/23 (08:002),Sweet Sweet Canyon,417.80575,No Items,Cartridge,150cc,48 Tracks,417.80575,0.0,0:06:57.805750
22/02/23 (08:002),Thwomp Ruins,569.910976,No Items,Cartridge,150cc,48 Tracks,569.910976,0.0,0:09:29.910976
22/02/23 (08:002),Mario Circuit,717.3775909999999,No Items,Cartridge,150cc,48 Tracks,716.107839,1.2697519999999258,0:11:57.377591
22/02/23 (08:002),Toad Harbor,884.347688,No Items,Cartridge,150cc,48 Tracks,884.347688,0.0,0:14:44.347688
22/02/23 (08:002),Twisted Mansion,1041.079151,No Items,Cartridge,150cc,48 Tracks,1041.079151,0.0,0:17:21.079151
22/02/23 (08:002),Shy Guy Falls,1204.40689,No Items,Cartridge,150cc,48 Tracks,1203.4756720000003,0.931217999999717,0:20:04.406890
22/02/23 (08:002),Sunshine Airport,1367.730102,No Items,Cartridge,150cc,48 Tracks,1362.5928750000003,5.1372269999997116,0:22:47.730102
22/02/23 (08:002),Dolphin Shoals,1525.78471,No Items,Cartridge,150cc,48 Tracks,1519.6185790000002,6.166130999999723,0:25:25.784710
22/02/23 (08:002),Electrodrome,1687.650872,No Items,Cartridge,150cc,48 Tracks,1678.6515570000001,8.999314999999797,0:28:07.650872
22/02/23 (08:002),Mount Wario,1837.88239,No Items,Cartridge,150cc,48 Tracks,1824.4383050000001,13.444084999999859,0:30:37.882390
22/02/23 (08:002),Cloudtop Cruise,1998.211643,No Items,Cartridge,150cc,48 Tracks,1986.5405640000001,11.671078999999963,0:33:18.211643
22/02/23 (08:002),Bone-Dry Dunes,2156.729829,No Items,Cartridge,150cc,48 Tracks,2142.423157,14.306671999999708,0:35:56.729829
22/02/23 (08:002),Bowser's Castle,2328.369269,No Items,Cartridge,150cc,48 Tracks,2305.551847,22.817421999999624,0:38:48.369269
22/02/23 (08:002),Rainbow Road,2495.1936809999997,No Items,Cartridge,150cc,48 Tracks,2469.34961,25.84407099999953,0:41:35.193681
22/02/23 (08:002),Wii Moo Moo Meadows,2619.3660339999997,No Items,Cartridge,150cc,48 Tracks,2591.5849550000003,27.78107899999941,0:43:39.366034
22/02/23 (08:002),GBA Mario Circuit,2744.720763,No Items,Cartridge,150cc,48 Tracks,2716.1709600000004,28.54980299999943,0:45:44.720763
22/02/23 (08:002),DS Cheep Cheep Beach,2892.947795,No Items,Cartridge,150cc,48 Tracks,2864.183057,28.764737999999852,0:48:12.947795
22/02/23 (08:002),N64 Toad's Turnpike,3040.0154,No Items,Cartridge,150cc,48 Tracks,3010.3942070000003,29.62119299999995,0:50:40.015400
22/02/23 (08:002),GCN Dry Dry Desert,3213.961795,No Items,Cartridge,150cc,48 Tracks,3179.7165560000003,34.245238999999856,0:53:33.961795
22/02/23 (08:002),SNES Donut Plains 3,3334.5136810000004,No Items,Cartridge,150cc,48 Tracks,3295.5961580000003,38.917523000000074,0:55:34.513681
22/02/23 (08:002),N64 Royal Raceway,3494.7164860000003,No Items,Cartridge,150cc,48 Tracks,3456.2938750000003,38.42261099999996,0:58:14.716486
22/02/23 (08:002),3DS DK Jungle,3657.600906,No Items,Cartridge,150cc,48 Tracks,3619.4200630000005,38.18084299999964,1:00:57.600906
22/02/23 (08:002),DS Wario Stadium,3814.523569,No Items,Cartridge,150cc,48 Tracks,3774.9858310000004,39.537737999999536,1:03:34.523569
22/02/23 (08:002),GCN Sherbet Land,3968.356532,No Items,Cartridge,150cc,48 Tracks,3928.0846100000003,40.27192199999945,1:06:08.356532
22/02/23 (08:002),3DS Music Park,4128.380658,No Items,Cartridge,150cc,48 Tracks,4089.056077,39.32458099999985,1:08:48.380658
22/02/23 (08:002),N64 Yoshi Valley,4288.321725,No Items,Cartridge,150cc,48 Tracks,4248.728456,39.593268999999964,1:11:28.321725
22/02/23 (08:002),DS Tick-Tock Clock,4438.9565489999995,No Items,Cartridge,150cc,48 Tracks,4395.904192,43.052356999999574,1:13:58.956549
22/02/23 (08:002),3DS Piranha Plant Slide,4607.186782,No Items,Cartridge,150cc,48 Tracks,4561.594264,45.59251799999947,1:16:47.186782
22/02/23 (08:002),Wii Grumble Volcano,4764.630096,No Items,Cartridge,150cc,48 Tracks,4717.089341,47.54075499999999,1:19:24.630096
22/02/23 (08:002),N64 Rainbow Road,4879.10929,No Items,Cartridge,150cc,48 Tracks,4831.465509,47.64378100000067,1:21:19.109290
22/02/23 (08:002),GCN Yoshi Circuit,5034.798814000001,No Items,Cartridge,150cc,48 Tracks,4980.426326,54.372488000000885,1:23:54.798814
22/02/23 (08:002),Excitebike Arena,5181.702897000001,No Items,Cartridge,150cc,48 Tracks,5123.156116,58.54678100000092,1:26:21.702897
22/02/23 (08:002),Dragon Driftway,5331.818481000001,No Items,Cartridge,150cc,48 Tracks,5271.952265,59.86621600000126,1:28:51.818481
22/02/23 (08:002),Mute City,5487.892286000001,No Items,Cartridge,150cc,48 Tracks,5424.148803,63.743483000001106,1:31:27.892286
22/02/23 (08:002),Wii Wario's Gold Mine,5649.314179000001,No Items,Cartridge,150cc,48 Tracks,5585.863469,63.45071000000098,1:34:09.314179
22/02/23 (08:002),SNES Rainbow Road,5779.61303,No Items,Cartridge,150cc,48 Tracks,5710.982153,68.63087700000051,1:36:19.613030
22/02/23 (08:002),Ice Ice Outpost,5930.569176000001,No Items,Cartridge,150cc,48 Tracks,5860.346265,70.22291100000075,1:38:50.569176
22/02/23 (08:002),Hyrule Circuit,6085.464158000001,No Items,Cartridge,150cc,48 Tracks,6014.13263,71.33152800000062,1:41:25.464158
22/02/23 (08:002),GCN Baby Park,6186.005704000001,No Items,Cartridge,150cc,48 Tracks,6114.322981,71.6827230000008,1:43:06.005704
22/02/23 (08:002),GBA Cheese Land,6341.595949000001,No Items,Cartridge,150cc,48 Tracks,6266.618675000001,74.97727400000076,1:45:41.595949
22/02/23 (08:002),Wild Woods,6488.8077950000015,No Items,Cartridge,150cc,48 Tracks,6412.4786970000005,76.32909800000107,1:48:08.807795
22/02/23 (08:002),Animal Crossing,6629.506022000001,No Items,Cartridge,150cc,48 Tracks,6561.658051,67.84797100000105,1:50:29.506022
22/02/23 (08:002),3DS Neo Bowser City,6786.760237000001,No Items,Cartridge,150cc,48 Tracks,6714.048377,72.71186000000125,1:53:06.760237
22/02/23 (08:002),GBA Ribbon Road,6946.417636000001,No Items,Cartridge,150cc,48 Tracks,6871.854218,74.56341800000064,1:55:46.417636
22/02/23 (08:002),Super Bell Subway,7099.639945000001,No Items,Cartridge,150cc,48 Tracks,7021.344319000001,78.29562600000008,1:58:19.639945
22/02/23 (08:002),Big Blue,7222.9940990000005,No Items,Cartridge,150cc,48 Tracks,7142.956953000001,80.03714599999967,2:00:22.994099
22/02/25 (08:003),Start,0.0,No Items,Cartridge,150cc,48 Tracks,0.0,0.0,0:00:00
22/02/25 (08:003),Mario Kart Stadium,132.745151,No Items,Cartridge,150cc,48 Tracks,131.563786,1.1813649999999996,0:02:12.745151
22/02/25 (08:003),Water Park,272.45187799999997,No Items,Cartridge,150cc,48 Tracks,269.107498,3.344379999999944,0:04:32.451878
22/02/25 (08:003),Sweet Sweet Canyon,420.182961,No Items,Cartridge,150cc,48 Tracks,417.80575,2.3772109999999884,0:07:00.182961
22/02/25 (08:003),Thwomp Ruins,572.029997,No Items,Cartridge,150cc,48 Tracks,569.910976,2.119020999999975,0:09:32.029997
22/02/25 (08:003),Mario Circuit,719.688328,No Items,Cartridge,150cc,48 Tracks,716.107839,3.580488999999943,0:11:59.688328
22/02/25 (08:003),Toad Harbor,890.6498359999999,No Items,Cartridge,150cc,48 Tracks,884.347688,6.302147999999988,0:14:50.649836
22/02/25 (08:003),Twisted Mansion,1048.167138,No Items,Cartridge,150cc,48 Tracks,1041.079151,7.087987000000112,0:17:28.167138
22/02/25 (08:003),Shy Guy Falls,1210.873424,No Items,Cartridge,150cc,48 Tracks,1203.4756720000003,7.397751999999855,0:20:10.873424
22/02/25 (08:003),Sunshine Airport,1375.0630820000001,No Items,Cartridge,150cc,48 Tracks,1362.5928750000003,12.470206999999846,0:22:55.063082
22/02/25 (08:003),Dolphin Shoals,1533.9765980000002,No Items,Cartridge,150cc,48 Tracks,1519.6185790000002,14.358019000000013,0:25:33.976598
22/02/25 (08:003),Electrodrome,1693.864477,No Items,Cartridge,150cc,48 Tracks,1678.6515570000001,15.21291999999994,0:28:13.864477
22/02/25 (08:003),Mount Wario,1843.1640180000002,No Items,Cartridge,150cc,48 Tracks,1824.4383050000001,18.72571300000004,0:30:43.164018
22/02/25 (08:003),Cloudtop Cruise,2005.2240490000002,No Items,Cartridge,150cc,48 Tracks,1986.5405640000001,18.68348500000002,0:33:25.224049
22/02/25 (08:003),Bone-Dry Dunes,2160.841167,No Items,Cartridge,150cc,48 Tracks,2142.423157,18.418009999999867,0:36:00.841167
22/02/25 (08:003),Bowser's Castle,2325.70806,No Items,Cartridge,150cc,48 Tracks,2305.551847,20.156212999999752,0:38:45.708060
22/02/25 (08:003),Rainbow Road,2493.537539,No Items,Cartridge,150cc,48 Tracks,2469.34961,24.187928999999713,0:41:33.537539
22/02/25 (08:003),Wii Moo Moo Meadows,2615.966493,No Items,Cartridge,150cc,48 Tracks,2591.5849550000003,24.381537999999637,0:43:35.966493
22/02/25 (08:003),GBA Mario Circuit,2742.166007,No Items,Cartridge,150cc,48 Tracks,2716.1709600000004,25.99504699999943,0:45:42.166007
22/02/25 (08:003),DS Cheep Cheep Beach,2890.564515,No Items,Cartridge,150cc,48 Tracks,2864.183057,26.38145799999984,0:48:10.564515
22/02/25 (08:003),N64 Toad's Turnpike,3037.075594,No Items,Cartridge,150cc,48 Tracks,3010.3942070000003,26.68138699999963,0:50:37.075594
22/02/25 (08:003),GCN Dry Dry Desert,3215.453337,No Items,Cartridge,150cc,48 Tracks,3179.7165560000003,35.73678099999961,0:53:35.453337
22/02/25 (08:003),SNES Donut Plains 3,3333.670542,No Items,Cartridge,150cc,48 Tracks,3295.5961580000003,38.074383999999554,0:55:33.670542
22/02/25 (08:003),N64 Royal Raceway,3492.7837259999997,No Items,Cartridge,150cc,48 Tracks,3456.2938750000003,36.48985099999936,0:58:12.783726
22/02/25 (08:003),3DS DK Jungle,3656.22385,No Items,Cartridge,150cc,48 Tracks,3619.4200630000005,36.803786999999375,1:00:56.223850
22/02/25 (08:003),DS Wario Stadium,3811.091887,No Items,Cartridge,150cc,48 Tracks,3774.9858310000004,36.106055999999626,1:03:31.091887
22/02/25 (08:003),GCN Sherbet Land,3963.878348,No Items,Cartridge,150cc,48 Tracks,3928.0846100000003,35.79373799999985,1:06:03.878348
22/02/25 (08:003),3DS Music Park,4126.683588,No Items,Cartridge,150cc,48 Tracks,4089.056077,37.627510999999686,1:08:46.683588
22/02/25 (08:003),N64 Yoshi Valley,4286.070697,No Items,Cartridge,150cc,48 Tracks,4248.728456,37.342241000000286,1:11:26.070697
22/02/25 (08:003),DS Tick-Tock Clock,4434.893543,No Items,Cartridge,150cc,48 Tracks,4395.904192,38.98935100000017,1:13:54.893543
22/02/25 (08:003),3DS Piranha Plant Slide,4601.57496,No Items,Cartridge,150cc,48 Tracks,4561.594264,39.980695999999625,1:16:41.574960
22/02/25 (08:003),Wii Grumble Volcano,4762.016899,No Items,Cartridge,150cc,48 Tracks,4717.089341,44.92755800000032,1:19:22.016899
22/02/25 (08:003),N64 Rainbow Road,4877.417825,No Items,Cartridge,150cc,48 Tracks,4831.465509,45.95231600000079,1:21:17.417825
22/02/25 (08:003),GCN Yoshi Circuit,5029.720028000001,No Items,Cartridge,150cc,48 Tracks,4980.426326,49.29370200000085,1:23:49.720028
22/02/25 (08:003),Excitebike Arena,5172.220598000001,No Items,Cartridge,150cc,48 Tracks,5123.156116,49.06448200000068,1:26:12.220598
22/02/25 (08:003),Dragon Driftway,5321.413493000001,No Items,Cartridge,150cc,48 Tracks,5271.952265,49.46122800000103,1:28:41.413493
22/02/25 (08:003),Mute City,5475.3378680000005,No Items,Cartridge,150cc,48 Tracks,5424.148803,51.18906500000048,1:31:15.337868
22/02/25 (08:003),Wii Wario's Gold Mine,5637.797973000001,No Items,Cartridge,150cc,48 Tracks,5585.863469,51.93450400000074,1:33:57.797973
22/02/25 (08:003),SNES Rainbow Road,5769.742331,No Items,Cartridge,150cc,48 Tracks,5710.982153,58.76017800000045,1:36:09.742331
22/02/25 (08:003),Ice Ice Outpost,5922.857271000001,No Items,Cartridge,150cc,48 Tracks,5860.346265,62.511006000000634,1:38:42.857271
22/02/25 (08:003),Hyrule Circuit,6081.036659,No Items,Cartridge,150cc,48 Tracks,6014.13263,66.90402900000026,1:41:21.036659
22/02/25 (08:003),GCN Baby Park,6181.180015,No Items,Cartridge,150cc,48 Tracks,6114.322981,66.85703399999966,1:43:01.180015
22/02/25 (08:003),GBA Cheese Land,6337.731305,No Items,Cartridge,150cc,48 Tracks,6266.618675000001,71.11262999999963,1:45:37.731305
22/02/25 (08:003),Wild Woods,6485.08024,No Items,Cartridge,150cc,48 Tracks,6412.4786970000005,72.60154299999977,1:48:05.080240
22/02/25 (08:003),Animal Crossing,6625.506665,No Items,Cartridge,150cc,48 Tracks,6561.658051,63.84861399999954,1:50:25.506665
22/02/25 (08:003),3DS Neo Bowser City,6776.828667,No Items,Cartridge,150cc,48 Tracks,6714.048377,62.780289999999695,1:52:56.828667
22/02/25 (08:003),GBA Ribbon Road,6931.283407999999,No Items,Cartridge,150cc,48 Tracks,6871.854218,59.429189999998925,1:55:31.283408
22/02/25 (08:003),Super Bell Subway,7081.777743999999,No Items,Cartridge,150cc,48 Tracks,7021.344319000001,60.43342499999835,1:58:01.777744
22/02/25 (08:003),Big Blue,7205.880080999999,No Items,Cartridge,150cc,48 Tracks,7142.956953000001,62.92312799999854,2:00:05.880081
22/02/27 (08:004),Start,0.0,No Items,Cartridge,150cc,48 Tracks,0.0,0.0,0:00:00
22/02/27 (08:004),Mario Kart Stadium,131.964295,No Items,Cartridge,150cc,48 Tracks,131.563786,0.40050899999999956,0:02:11.964295
22/02/27 (08:004),Water Park,273.062002,No Items,Cartridge,150cc,48 Tracks,269.107498,3.954503999999986,0:04:33.062002
22/02/27 (08:004),Sweet Sweet Canyon,420.991947,No Items,Cartridge,150cc,48 Tracks,417.80575,3.186196999999993,0:07:00.991947
22/02/27 (08:004),Thwomp Ruins,572.503151,No Items,Cartridge,150cc,48 Tracks,569.910976,2.5921749999999975,0:09:32.503151
22/02/27 (08:004),Mario Circuit,718.656746,No Items,Cartridge,150cc,48 Tracks,716.107839,2.5489069999999856,0:11:58.656746
22/02/27 (08:004),Toad Harbor,885.7844709999999,No Items,Cartridge,150cc,48 Tracks,884.347688,1.4367829999999913,0:14:45.784471
22/02/27 (08:004),Twisted Mansion,1041.588076,No Items,Cartridge,150cc,48 Tracks,1041.079151,0.5089250000000902,0:17:21.588076
22/02/27 (08:004),Shy Guy Falls,1207.578328,No Items,Cartridge,150cc,48 Tracks,1203.4756720000003,4.102655999999797,0:20:07.578328
22/02/27 (08:004),Sunshine Airport,1367.155918,No Items,Cartridge,150cc,48 Tracks,1362.5928750000003,4.563042999999652,0:22:47.155918
22/02/27 (08:004),Dolphin Shoals,1524.5351859999998,No Items,Cartridge,150cc,48 Tracks,1519.6185790000002,4.916606999999658,0:25:24.535186
22/02/27 (08:004),Electrodrome,1684.9134009999998,No Items,Cartridge,150cc,48 Tracks,1678.6515570000001,6.261843999999655,0:28:04.913401
22/02/27 (08:004),Mount Wario,1831.7520179999997,No Items,Cartridge,150cc,48 Tracks,1824.4383050000001,7.313712999999552,0:30:31.752018
22/02/27 (08:004),Cloudtop Cruise,1998.7738389999997,No Items,Cartridge,150cc,48 Tracks,1986.5405640000001,12.233274999999594,0:33:18.773839
22/02/27 (08:004),Bone-Dry Dunes,2156.4401749999997,No Items,Cartridge,150cc,48 Tracks,2142.423157,14.017017999999553,0:35:56.440175
22/02/27 (08:004),Bowser's Castle,2321.5722459999997,No Items,Cartridge,150cc,48 Tracks,2305.551847,16.020398999999543,0:38:41.572246
22/02/27 (08:004),Rainbow Road,2491.7065759999996,No Items,Cartridge,150cc,48 Tracks,2469.34961,22.356965999999375,0:41:31.706576
22/02/27 (08:004),Wii Moo Moo Meadows,2614.1478649999995,No Items,Cartridge,150cc,48 Tracks,2591.5849550000003,22.562909999999192,0:43:34.147865
22/02/27 (08:004),GBA Mario Circuit,2740.9071529999997,No Items,Cartridge,150cc,48 Tracks,2716.1709600000004,24.736192999999275,0:45:40.907153
22/02/27 (08:004),DS Cheep Cheep Beach,2889.1103459999995,No Items,Cartridge,150cc,48 Tracks,2864.183057,24.92728899999929,0:48:09.110346
22/02/27 (08:004),N64 Toad's Turnpike,3035.0078129999993,No Items,Cartridge,150cc,48 Tracks,3010.3942070000003,24.61360599999898,0:50:35.007813
22/02/27 (08:004),GCN Dry Dry Desert,3207.433245999999,No Items,Cartridge,150cc,48 Tracks,3179.7165560000003,27.716689999998835,0:53:27.433246
22/02/27 (08:004),SNES Donut Plains 3,3322.831066999999,No Items,Cartridge,150cc,48 Tracks,3295.5961580000003,27.23490899999888,0:55:22.831067
22/02/27 (08:004),N64 Royal Raceway,3481.337871999999,No Items,Cartridge,150cc,48 Tracks,3456.2938750000003,25.043996999998853,0:58:01.337872
22/02/27 (08:004),3DS DK Jungle,3644.0972389999993,No Items,Cartridge,150cc,48 Tracks,3619.4200630000005,24.67717599999878,1:00:44.097239
22/02/27 (08:004),DS Wario Stadium,3798.905431999999,No Items,Cartridge,150cc,48 Tracks,3774.9858310000004,23.919600999998693,1:03:18.905432
22/02/27 (08:004),GCN Sherbet Land,3951.880827999999,No Items,Cartridge,150cc,48 Tracks,3928.0846100000003,23.79621799999859,1:05:51.880828
22/02/27 (08:004),3DS Music Park,4113.994808999999,No Items,Cartridge,150cc,48 Tracks,4089.056077,24.93873199999871,1:08:33.994809
22/02/27 (08:004),N64 Yoshi Valley,4272.6713949999985,No Items,Cartridge,150cc,48 Tracks,4248.728456,23.94293899999866,1:11:12.671395
22/02/27 (08:004),DS Tick-Tock Clock,4422.665636999998,No Items,Cartridge,150cc,48 Tracks,4395.904192,26.761444999998275,1:13:42.665637
22/02/27 (08:004),3DS Piranha Plant Slide,4588.4230849999985,No Items,Cartridge,150cc,48 Tracks,4561.594264,26.828820999998243,1:16:28.423085
22/02/27 (08:004),Wii Grumble Volcano,4746.122052999998,No Items,Cartridge,150cc,48 Tracks,4717.089341,29.032711999998355,1:19:06.122053
