ID,Track,Time,Version,Items,Speed,Category
22/03/07 (10:005),(N64) Yoshi Valley,159.515761,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(N64) Yoshi Valley,158.459203,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(N64) Yoshi Valley,159.672379,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),(N64) Yoshi Valley,160.045339,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),(N64) Yoshi Valley,161.590976,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),(N64) Yoshi Valley,157.834677,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),(N64) Yoshi Valley,157.478161,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),(N64) Yoshi Valley,157.575429,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(DS) Tick-Tock Clock,149.037548,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(DS) Tick-Tock Clock,150.634824,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(DS) Tick-Tock Clock,148.822846,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),(DS) Tick-Tock Clock,149.994242,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),(DS) Tick-Tock Clock,150.650254,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(DS) Tick-Tock Clock,148.547947,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(DS) Tick-Tock Clock,147.175736,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),(DS) Tick-Tock Clock,147.792539,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),(DS) Tick-Tock Clock,147.69849,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),(DS) Tick-Tock Clock,144.809409,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),(DS) Tick-Tock Clock,143.066315,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),(DS) Tick-Tock Clock,143.897441,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(3DS) Piranha Plant Slide,168.743371,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(3DS) Piranha Plant Slide,168.230233,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(3DS) Piranha Plant Slide,166.681417,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),(3DS) Piranha Plant Slide,165.757448,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),(3DS) Piranha Plant Slide,166.839582,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(3DS) Piranha Plant Slide,164.841076,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(3DS) Piranha Plant Slide,165.690072,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),(3DS) Piranha Plant Slide,165.79957,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),(3DS) Piranha Plant Slide,174.114143,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),(3DS) Piranha Plant Slide,163.698619,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),(3DS) Piranha Plant Slide,161.051275,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),(3DS) Piranha Plant Slide,161.289006,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(Wii) Grumble Volcano,165.591011,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(Wii) Grumble Volcano,157.443314,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(Wii) Grumble Volcano,160.441939,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),(Wii) Grumble Volcano,157.698968,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),(Wii) Grumble Volcano,161.531834,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(Wii) Grumble Volcano,157.125167,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(Wii) Grumble Volcano,155.495077,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),(Wii) Grumble Volcano,155.3715,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),(Wii) Grumble Volcano,161.465673,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),(Wii) Grumble Volcano,158.53975,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),(Wii) Grumble Volcano,155.092286,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),(Wii) Grumble Volcano,154.026047,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(N64) Rainbow Road,115.223934,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(N64) Rainbow Road,114.479194,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(N64) Rainbow Road,115.400926,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),(N64) Rainbow Road,114.422627,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),(N64) Rainbow Road,115.848314,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(N64) Rainbow Road,114.525263,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(N64) Rainbow Road,114.376168,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),(N64) Rainbow Road,114.420889,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),(N64) Rainbow Road,113.930347,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),(N64) Rainbow Road,112.780185,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),(N64) Rainbow Road,112.298465,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),(N64) Rainbow Road,113.205409,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(GCN) Yoshi Circuit,153.590932,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(GCN) Yoshi Circuit,155.689524,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(GCN) Yoshi Circuit,152.302203,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),(GCN) Yoshi Circuit,152.283381,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),(GCN) Yoshi Circuit,157.017211,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(GCN) Yoshi Circuit,149.893732,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(GCN) Yoshi Circuit,148.960817,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),(GCN) Yoshi Circuit,148.893891,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),(GCN) Yoshi Circuit,147.419987,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),(GCN) Yoshi Circuit,145.622901,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),(GCN) Yoshi Circuit,146.908786,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),(GCN) Yoshi Circuit,146.851356,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Excitebike Arena,144.011402,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Excitebike Arena,146.904083,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Excitebike Arena,142.50057,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Excitebike Arena,144.696193,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Excitebike Arena,147.077173,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Excitebike Arena,142.221325,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Excitebike Arena,142.72979,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Excitebike Arena,141.994514,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Excitebike Arena,143.376485,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Excitebike Arena,140.217783,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Excitebike Arena,143.205424,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Excitebike Arena,141.983386,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Dragon Driftway,150.729636,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Dragon Driftway,150.115584,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Dragon Driftway,149.192895,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Dragon Driftway,147.463688,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Dragon Driftway,147.772697,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Dragon Driftway,148.308011,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Dragon Driftway,148.796149,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Dragon Driftway,145.646291,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Dragon Driftway,146.332707,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Dragon Driftway,145.608429,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Dragon Driftway,146.587554,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Dragon Driftway,141.899338,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Mute City,154.681925,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Mute City,156.073805,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Mute City,153.924375,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Mute City,153.185646,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Mute City,153.958627,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Mute City,152.317206,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Mute City,152.196538,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Mute City,153.801498,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),Mute City,153.080066,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Mute City,153.846988,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Mute City,153.095337,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Mute City,154.313014,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(Wii) Wario's Gold Mine,165.784551,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(Wii) Wario's Gold Mine,161.421893,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(Wii) Wario's Gold Mine,162.460105,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),(Wii) Wario's Gold Mine,162.674574,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),(Wii) Wario's Gold Mine,166.170951,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(Wii) Wario's Gold Mine,162.037195,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(Wii) Wario's Gold Mine,161.714666,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),(Wii) Wario's Gold Mine,162.215152,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),(Wii) Wario's Gold Mine,163.818393,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),(Wii) Wario's Gold Mine,159.659626,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),(Wii) Wario's Gold Mine,159.404893,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),(Wii) Wario's Gold Mine,157.723919,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(SNES) Rainbow Road,132.169078,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(SNES) Rainbow Road,130.298851,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(SNES) Rainbow Road,131.944358,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),(SNES) Rainbow Road,131.924973,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),(SNES) Rainbow Road,130.215712,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(SNES) Rainbow Road,126.730168,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(SNES) Rainbow Road,125.118684,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),(SNES) Rainbow Road,125.663675,No Items,Cartridge,150cc,48 Tracks
22/04/19 (10:010),(SNES) Rainbow Road,132.564534,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),(SNES) Rainbow Road,123.990732,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),(SNES) Rainbow Road,127.416828,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),(SNES) Rainbow Road,121.671901,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Ice Ice Outpost,155.047284,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Ice Ice Outpost,150.956146,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Ice Ice Outpost,153.11494,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Ice Ice Outpost,149.54815,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Ice Ice Outpost,149.946591,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Ice Ice Outpost,159.413325,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Ice Ice Outpost,145.293336,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Ice Ice Outpost,155.170873,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Ice Ice Outpost,143.262235,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Ice Ice Outpost,147.455276,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Ice Ice Outpost,141.209092,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Hyrule Circuit,159.013127,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Hyrule Circuit,154.894982,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Hyrule Circuit,158.179388,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Hyrule Circuit,152.740072,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Hyrule Circuit,155.910499,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Hyrule Circuit,153.786365,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Hyrule Circuit,153.732011,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Hyrule Circuit,152.489238,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Hyrule Circuit,151.528328,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Hyrule Circuit,153.172774,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Hyrule Circuit,149.047812,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(GCN) Baby Park,100.398827,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(GCN) Baby Park,100.541546,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(GCN) Baby Park,100.143356,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),(GCN) Baby Park,99.873601,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),(GCN) Baby Park,101.615072,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(GCN) Baby Park,100.190351,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(GCN) Baby Park,98.240808,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),(GCN) Baby Park,99.418181,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),(GCN) Baby Park,97.933483,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),(GCN) Baby Park,98.157097,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),(GCN) Baby Park,98.575165,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(GBA) Cheese Land,153.680178,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(GBA) Cheese Land,155.590245,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(GBA) Cheese Land,156.55129,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),(GBA) Cheese Land,151.331631,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),(GBA) Cheese Land,159.751539,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(GBA) Cheese Land,152.295694,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(GBA) Cheese Land,151.186991,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),(GBA) Cheese Land,153.031372,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),(GBA) Cheese Land,151.863422,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),(GBA) Cheese Land,147.682581,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),(GBA) Cheese Land,147.683696,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Wild Woods,149.589325,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Wild Woods,147.211846,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Wild Woods,147.348935,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Wild Woods,147.263528,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Wild Woods,150.314395,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Wild Woods,145.860022,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Wild Woods,145.38876,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Wild Woods,146.153794,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Wild Woods,143.767861,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Wild Woods,142.907674,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Wild Woods,143.131647,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),Animal Crossing,141.58765,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),Animal Crossing,140.698227,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),Animal Crossing,140.426425,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),Animal Crossing,149.969452,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),Animal Crossing,151.124783,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),Animal Crossing,149.179354,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),Animal Crossing,138.997212,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),Animal Crossing,141.226077,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),Animal Crossing,136.135685,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),Animal Crossing,137.162244,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),Animal Crossing,144.785581,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(3DS) Neo Bowser City,155.19508,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(3DS) Neo Bowser City,157.254215,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(3DS) Neo Bowser City,151.322002,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),(3DS) Neo Bowser City,160.123023,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),(3DS) Neo Bowser City,154.923619,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(3DS) Neo Bowser City,152.390326,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(3DS) Neo Bowser City,152.111509,No Items,Cartridge,150cc,48 Tracks
22/04/05 (10:008),(3DS) Neo Bowser City,156.008113,No Items,Cartridge,150cc,48 Tracks
22/04/23 (10:011),(3DS) Neo Bowser City,148.985739,No Items,Cartridge,150cc,48 Tracks
22/06/06 (10:015),(3DS) Neo Bowser City,148.761418,No Items,Cartridge,150cc,48 Tracks
22/07/04 (10:019),(3DS) Neo Bowser City,147.442427,No Items,Cartridge,150cc,48 Tracks
22/02/20 (10:001),(GBA) Ribbon Road,152.211289,No Items,Cartridge,150cc,48 Tracks
22/02/23 (10:002),(GBA) Ribbon Road,159.657399,No Items,Cartridge,150cc,48 Tracks
22/02/25 (10:003),(GBA) Ribbon Road,154.454741,No Items,Cartridge,150cc,48 Tracks
22/02/27 (10:004),(GBA) Ribbon Road,153.347926,No Items,Cartridge,150cc,48 Tracks
22/03/07 (10:005),(GBA) Ribbon Road,151.513068,No Items,Cartridge,150cc,48 Tracks
22/03/13 (10:006),(GBA) Ribbon Road,157.805841,No Items,Cartridge,150cc,48 Tracks
22/03/15 (10:007),(GBA) Ribbon Road,152.865437,No Items,Cartridge,150cc,48 Tracks
